entropy,file_size_bytes,suspicious_imports_count,has_signature,is_packed,label
7.306563257475362,2143196,23,0,1,1
4.084712086099199,10875895,5,1,0,0
3.4978125442185273,345885,0,1,0,0
4.822504660289905,329924,0,1,0,0
4.630690024464382,44440,1,1,0,0
7.196420061710727,15085,18,0,1,1
4.189609008622434,192968,2,1,0,0
7.177617246519784,6270,17,0,1,1
7.716919451501339,435032,17,0,0,1
4.90968534374655,782903,1,1,0,0
6.83646565753778,51036,12,0,1,1
3.094810153196425,426521,0,0,0,0
3.859845543165388,123179,2,1,0,0
4.167139595617488,4221403,1,0,0,0
7.6264725386124255,276972,17,0,0,1
2.21422275550505,27086,2,1,0,0
3.925398141816609,3883,0,1,0,0
5.426215402241592,1504918,1,1,0,0
7.183945568377656,10654,17,0,0,1
6.743930567194486,113708,15,1,1,1
6.609455648404657,61867,19,0,1,1
7.569056163008796,3140,12,0,1,1
6.638370254769964,81547,17,0,1,1
2.8872841288103483,310377,1,0,0,0
5.271698710648344,27672,2,1,0,0
2.997029671604847,240813,1,1,0,0
4.280328112162488,2605133,2,1,0,0
5.920504287271063,108373,2,1,0,0
3.838213535231612,17006,0,1,0,0
5.880091354147451,4226096,4,1,0,0
7.242547268790941,19717,10,0,1,1
4.646475611653318,26759,2,1,0,0
3.5708636594902416,125737,0,1,0,0
6.02100622715938,25930,3,1,0,0
7.2241741151650345,39186,13,0,0,1
7.796357849356012,72265,21,0,0,1
4.882988984740928,62405,4,0,1,0
4.309759155586784,18562,3,1,0,0
6.748697358117352,22320,15,0,1,1
7.118444265335712,26178,21,0,1,1
7.7175827274272955,7061,8,0,0,1
5.696910948761352,20476,1,1,0,0
3.6133190777165427,205247,2,1,0,0
7.405856487781874,186154,14,1,1,1
7.724481176111066,577549,17,0,1,1
4.9200944904518416,32637,1,0,0,0
6.832069970557152,11543,14,0,0,1
7.101105990364554,7602,19,0,1,1
6.569914306654332,46248,21,0,0,1
4.92053670590407,25168,3,0,0,0
7.225712803609442,168910,13,0,1,1
3.05035478030147,128156,3,1,0,0
5.042560043585965,555648,3,1,1,0
7.528347815132319,49254,10,0,0,1
7.239813712217932,903313,18,0,0,1
4.8213572154502735,15298,3,1,1,0
7.294578423769369,391006,16,0,1,1
7.714756175955808,76697,14,0,1,1
7.8868532579429536,7453,12,0,0,1
4.148078682183491,672603,0,1,0,0
3.9224657359807873,4288,3,1,0,0
4.972406277880378,508017,0,1,0,0
7.404034746933532,230200,16,0,1,1
6.109292391413147,31810,12,0,1,1
7.07335980324986,45440,1,1,0,0
5.368772500590771,420749,5,0,0,0
7.27108108598287,25843,11,0,0,1
7.450435571117578,837760,12,0,1,1
7.497710351075653,4498,7,0,1,1
2.876617470058757,119893,5,1,0,0
4.783287871546142,103085,0,0,0,0
3.750828273396758,802232,3,1,0,0
3.5298757396203566,26591,5,0,0,0
5.013267433113356,1558478,1,0,0,0
5.197903272539028,98291,2,1,0,0
7.461743570290137,57627,19,1,1,1
3.1739523139179617,10525,2,1,0,0
6.114778790709852,17484,4,1,0,0
7.253520937285921,3114336,11,0,1,1
7.639306824474298,91203,12,0,0,1
4.906622034222674,259512,2,1,0,0
6.656883164900303,11194,19,0,1,1
5.387079776446287,100859,3,1,0,0
4.991412756355527,167913,3,1,0,0
7.957364209224259,5668,10,0,0,1
5.3868873900973,553557,1,1,0,0
5.679942130038464,91226,1,1,0,0
5.2163400805404105,1079759,3,1,0,0
3.0064902217468568,59715,2,1,0,0
5.102118320392483,67195,1,0,0,0
3.6618235176684686,140074,3,0,0,0
6.526988768338678,748980,13,0,1,1
4.607983920725228,20299,2,1,0,0
4.412564671222819,2063,2,1,0,0
7.6705621410986815,17713,21,0,0,1
6.583258363436768,16106563,22,1,1,1
3.6160011432535595,31367,2,1,0,0
6.8399264751701665,11891,14,0,1,1
7.176580274120799,26188,15,0,1,1
7.079488691194386,267088,12,0,1,1
4.374253702504228,166122,4,1,0,0
3.1430644303004245,1070788,1,1,0,0
8.0,41041,19,0,0,1
7.668062078099733,128597,17,0,0,1
6.674108275185126,6757,21,0,1,1
5.851015752487,15948,1,1,0,0
5.193923233191258,460951,2,1,0,0
4.20955851798885,14894,1,1,0,0
7.8896676697568235,544,15,1,1,1
3.8657252831826865,154221,1,1,0,0
7.100927079001896,4097,9,0,1,1
3.563493625210404,5875,2,1,0,0
7.630620484299257,15702,20,0,1,1
5.303154742614022,61526,0,1,0,0
7.39616067861204,13599,19,0,1,1
6.960481476665444,15021,11,0,1,1
6.587184228431621,90922,15,0,1,1
4.503375506597161,160883,3,1,0,0
5.501824853681937,255317,1,1,0,0
4.904212865277332,64668,2,1,0,0
6.259656719863329,74109,12,0,1,1
3.572446669188272,693438,3,1,0,0
4.756783257324723,96730,5,1,0,0
3.7043448661741927,3682,0,1,0,0
4.1122984400640155,1480015,3,1,0,0
4.02082576215471,200733,2,1,0,0
7.534604537331932,176892,16,0,1,1
7.336245683971721,15877,17,0,0,1
7.183920591994274,304495,20,0,1,1
7.277381209838915,9474,16,0,1,1
4.752240396426678,153676,1,0,0,0
5.2147317275177,67134,1,1,1,0
7.486802941407622,29269,14,0,0,1
4.708853542534332,84971,2,1,0,0
7.000114746554034,138933,17,0,1,1
5.669589992427774,16136,3,1,0,0
6.79412686011782,4536,14,0,0,1
6.777865618931275,311682,14,0,1,1
4.520106466869098,72387,3,1,0,0
4.462777763490158,266928,3,1,0,0
7.546759802677497,103072,7,0,0,1
3.374345032199415,1083898,2,1,0,0
5.619574911434577,293590,2,1,0,0
4.043302384976753,112388,1,1,1,0
3.5334121090146846,32363,2,0,0,0
5.034629086122435,17278,3,1,0,0
7.5339081293822066,136769,22,0,1,1
7.385433177461738,888386,19,0,1,1
7.522105121118802,486315,15,0,1,1
7.238136635849185,281541,10,1,1,1
7.0944000010785855,17041,18,0,1,1
6.879201779400731,15795,11,0,0,1
5.8592975993648055,496080,2,1,0,0
4.145793611491212,46569,1,1,0,0
6.022854366149172,91522,13,0,1,1
7.546881416608892,12614,17,0,0,1
4.993654847643151,119618,3,1,0,0
4.834327054553503,287722,0,1,0,0
4.388491172857056,465886,2,1,0,0
7.459873375066912,623664,24,0,1,1
7.678657300971561,1548754,12,0,1,1
3.476746776624416,18682,3,1,0,0
7.423619153607415,40601,21,0,1,1
5.343839509641738,29148,1,1,0,0
7.397782678788897,307235,8,0,1,1
2.943418101340249,71012,2,1,0,0
8.0,338887,19,1,1,1
6.920926852268591,24748,8,0,1,1
6.648112703601865,2408119,17,0,1,1
5.00826863967459,96500,5,1,0,0
4.158907067858392,554892,4,1,0,0
4.033811388053777,157036,3,1,0,0
4.519344070811754,303479,1,1,0,0
4.461676164302627,54165,4,1,0,0
4.076240317977296,131250,1,0,1,0
3.0580896438881906,22451,0,1,0,0
4.792168828207326,156318,0,1,0,0
3.4298084371056685,1180934,1,1,0,0
7.166859687075871,142908,25,0,0,1
7.3955779486635915,16545,14,0,1,1
6.461795068620984,53444,13,0,1,1
5.241016951336449,46135,2,1,0,0
6.598355657659179,1161667,15,0,1,1
3.719856118612228,26199,1,1,0,0
7.220640297606464,90330,7,0,1,1
4.626312514586999,101438,3,1,0,0
5.648445709196755,635252,2,1,0,0
7.397922752727995,23776,12,0,1,1
8.0,48039,13,0,1,1
3.954038072885072,9762,3,1,0,0
4.569337161715348,876079,6,1,0,0
6.545363141013337,28938,17,0,1,1
6.346395920599248,626523,0,0,0,0
4.716624975404619,71979,1,1,0,0
6.906335672564577,254608,21,0,1,1
7.494623305374389,10539,17,0,1,1
4.240453322416083,36136,3,1,0,0
3.3159694417774404,210032,3,1,0,0
3.795656309457241,86489,4,1,0,0
6.526557100088958,17045,13,0,0,1
7.560929940805626,105649,21,0,1,1
4.475713504329974,756552,1,1,0,0
7.17906826083844,174052,16,0,0,1
7.287779471980007,1469838,11,0,1,1
5.727273822081263,41903,7,1,0,0
2.999197984737825,146507,1,1,0,0
3.4959203670449726,2264731,0,1,0,0
5.125630933646001,14278,4,1,0,0
6.826519310134106,96273,12,0,0,1
7.400173360956235,1783379,13,0,1,1
4.998689912135545,97999,3,1,0,0
6.6156909527260765,782,19,0,1,1
7.473466813450808,274382,19,0,1,1
7.36086582165841,132796,10,0,1,1
4.020031853851274,245311,0,0,0,0
5.038434957216452,2226664,5,1,0,0
4.708863595004756,103102,0,1,0,0
6.284775039185095,213020,2,0,0,0
5.361436525632805,942242,0,1,0,0
4.444147817347189,72975,3,1,0,0
7.487271534801385,697485,17,0,0,1
3.345836615220459,2034901,1,1,0,0
4.596995964992718,237519,1,1,0,0
5.671810143273845,1203155,3,0,0,0
6.4523852042287775,33950,11,0,1,1
5.814914453584048,234140,5,1,0,0
6.805636837367189,417993,4,1,0,0
7.279100107398726,13459,20,1,1,1
7.90147847900883,11971,7,0,1,1
5.762584103427182,995753,5,1,0,0
3.472596448473989,76690,2,1,0,0
6.684009824109916,22032,13,0,0,1
6.359615415692602,549112,15,0,1,1
7.085663689429384,13170,15,0,1,1
8.0,4137,17,0,0,1
4.1990196876067785,2833490,2,1,0,0
7.753422775797753,218489,12,0,1,1
5.300409525227682,74326,1,1,0,0
7.70800198365368,20853,16,1,1,1
5.465397484591171,468449,1,1,0,0
6.529522000835707,1425,10,0,1,1
7.238918204322434,82853,14,0,0,1
5.2165893397596514,6911,4,1,0,0
4.8056655686425955,3165,1,1,0,0
4.635190340987386,16561,0,1,0,0
6.772434720446881,24347,2,1,0,0
2.1215683401266716,64370,4,1,0,0
3.7595098936678415,902642,2,1,0,0
7.348304279011701,50548370,11,0,1,1
5.125318334021503,24009,1,0,0,0
6.037977344842833,2207,14,0,1,1
6.207329809559223,200622,2,1,0,0
3.9261800860898814,1960884,2,1,0,0
6.858592891231601,176549,15,0,1,1
4.686990209724664,38250,1,1,0,0
3.853063222294426,505234,3,1,0,0
7.362514119563637,134,20,0,1,1
7.282897097620971,84073,10,0,1,1
5.432191564260385,64312,3,1,0,0
3.230669503453301,248426,5,0,0,0
5.1577631761503735,165913,1,1,0,0
7.9565454291781,247963,18,0,1,1
4.1739764678321585,129569,1,1,0,0
6.161470165728018,109725,0,1,0,0
6.730753662029833,19194,9,0,1,1
3.6747080391691354,49652,7,1,0,0
6.836343302728023,4431,8,0,1,1
6.904422947768468,35509,12,0,0,1
5.676533253787765,20489,3,1,0,0
7.296291490443577,44716,18,0,0,1
7.449094425308726,161528,1,1,0,0
4.899044140646526,37304,2,1,0,0
8.0,173127,16,0,1,1
7.4608435933001696,88555,17,0,0,1
6.748956897316721,115413,13,0,1,1
7.574249889347374,12383,15,0,0,1
7.3230205192436575,53728,16,0,1,1
5.263860351633422,374164,3,1,0,0
7.604890937423407,592588,19,0,1,1
6.990409408815311,533401,12,0,1,1
3.454470514325947,2178,3,1,0,0
3.069168798375328,119093,0,1,0,0
5.425975100714616,1317026,1,1,0,0
6.777086498053304,344675,0,1,0,0
4.221627032392106,224363,1,1,1,0
3.81395024296482,60991,4,1,0,0
7.150136227898973,770614,15,0,1,1
7.41749040226884,62994,15,0,1,1
7.9590154471006,276590,8,0,1,1
4.3554813292844825,9715,5,1,0,0
4.335850587278226,145484,1,0,0,0
4.669974539749269,46845,0,1,0,0
7.858622426227782,27664,12,0,1,1
8.0,36133,14,0,0,1
4.706361771325451,670348,1,1,0,0
7.131662121935431,62741,23,0,1,1
8.0,273711,18,0,0,1
7.1737033875580885,16046,17,0,1,1
7.248818579944923,1217098,23,0,1,1
6.551291952057442,35868,8,0,0,1
7.796946155151407,1666,14,0,1,1
7.195735308690476,48037179,20,0,1,1
7.487893983284707,28233,11,1,1,1
4.106470144030271,282371,3,0,0,0
4.740753179488569,10731,2,1,0,0
5.428015659151686,10521,0,1,0,0
7.635567120819811,514461,14,0,1,1
7.80753601262807,1593314,11,0,1,1
7.069380228164674,766653,14,0,0,1
6.348608833296412,276387,2,0,0,0
5.46030479628147,8103,2,0,0,0
4.4430543762789325,220156,1,1,0,0
5.032006198821943,78634,3,1,0,0
4.685175536829914,209075,0,1,0,0
4.600791072644807,51548,6,1,0,0
7.175580897399453,150560,8,0,0,1
3.900607354555978,676598,1,1,0,0
7.595022330172613,8421,12,0,0,1
6.556565204850309,621065,9,0,1,1
4.585318142565024,881738,1,0,0,0
7.370070584066123,202611,19,0,1,1
3.661499383616048,2048191,3,1,0,0
7.380736601705897,383576,11,0,1,1
6.316755629575105,374737,3,1,0,0
6.863422546922466,3884,17,0,0,1
5.806072203871629,202011,1,0,0,0
6.17143823195104,39755,9,0,0,1
7.318885510393101,700,21,1,1,1
4.243659321627508,130355,0,1,0,0
7.478435894455359,396866,23,0,1,1
4.052678104341249,53738,1,0,0,0
7.423159680280636,5026,19,0,1,1
7.400978831112489,810,18,0,1,1
4.562331349619123,145178,1,1,0,0
3.0752343462785108,18883,1,1,0,0
4.224048548303862,486389,1,1,0,0
3.5343351964767917,1106613,2,1,0,0
7.25791569604998,5645,15,0,1,1
6.373297776217545,4265118,6,1,0,0
7.372807557033766,3733,17,0,1,1
7.111287039998386,18051,17,0,1,1
7.2204763479470095,20647,11,0,0,1
6.507928203862473,298074,15,0,0,1
7.028559465926716,12859,15,0,1,1
5.03080158367273,478444,2,1,0,0
3.5521072827310136,1305306,2,1,0,0
5.318765970848816,42832,3,1,0,0
5.587710426157866,45545,1,0,0,0
6.927139463916743,48766,18,0,1,1
4.60575379127148,532868,2,1,0,0
3.8695415458145224,1027348,5,1,0,0
3.6695555934434347,705741,4,0,0,0
8.0,177100,13,0,1,1
3.8926455667877886,41453,2,0,0,0
5.048319627554498,18639,2,1,0,0
6.814658566673509,1172049,0,1,0,0
4.305091719647319,289984,1,1,0,0
7.078711618451926,76069,11,0,1,1
4.6587560509375425,17459,1,0,0,0
6.727587228372023,772550,18,0,1,1
4.219324923133226,349891,2,1,0,0
5.964177238752438,1687524,2,0,0,0
5.763855939096389,365289,1,1,0,0
4.426892697991062,7549,4,1,0,0
7.435817124301732,2365,16,0,1,1
3.3181258745791986,67338,1,1,0,0
6.918987876726804,22947,15,1,0,1
4.894671529822981,192914,2,1,0,0
6.544712577759926,38827,10,0,1,1
3.147134111035961,2534996,2,1,0,0
4.37234531848181,30128,3,0,0,0
4.075401833977858,1628224,1,1,0,0
4.847397486434762,43622,4,1,0,0
8.0,34345,12,0,0,1
4.979003143392759,1071244,2,1,0,0
5.107896509716539,154333,2,1,0,0
7.163428785362761,232211,22,0,1,1
4.897397023459234,16520,3,1,0,0
7.3167339848286845,4793,18,0,0,1
4.586110868258978,937333,1,1,0,0
4.684858654060364,226436,5,1,1,0
7.458583724375445,50138,20,0,1,1
7.301353875586038,36820,6,0,1,1
7.007533840756401,45090,13,0,1,1
7.020192316917104,66350,9,0,0,1
6.79276614289448,456986,16,0,0,1
5.329474841931749,167459,0,1,0,0
6.6237752737576425,1769,13,0,0,1
4.660018225852788,364748,3,1,0,0
7.026106924907823,108231,13,0,1,1
7.225120016189433,1643344,13,0,1,1
5.66337605516355,114817,0,1,0,0
4.989178350637793,62390,1,1,0,0
6.073734216555106,54448,1,1,0,0
6.721754050636374,5270,14,0,1,1
4.339639918955169,93851,9,1,0,0
5.349611988516213,81392,0,1,0,0
6.665002344901084,236290,5,0,0,0
6.1554071130882955,335800,0,1,0,0
6.920304672598521,354410,16,0,0,1
3.773225862166157,203782,2,1,0,0
7.521220452035148,102977,12,0,0,1
4.723787951638898,711836,4,1,0,0
7.3391847184521835,119980,8,0,1,1
7.364138875601645,14073,15,0,1,1
3.385953549838007,79951,3,1,0,0
7.3640476563456545,1209748,14,0,1,1
5.0689830791852755,207974,1,1,0,0
7.345855494755283,775500,17,0,0,1
8.0,3397,19,1,1,1
7.459525678595212,57477,15,0,0,1
6.9228749980534445,495476,15,0,1,1
4.816952006984115,125092,2,1,0,0
8.0,30406,16,0,1,1
4.693406367189717,91299,2,1,0,0
7.8674046848787,118501,13,0,1,1
6.979506108120005,78980,15,0,0,1
7.493941229617121,860,13,0,0,1
4.773118434293644,11010,3,1,0,0
4.192221765046999,145526,2,1,0,0
7.470962723368551,36149,15,0,1,1
3.7162343344136035,262995,0,0,0,0
2.6292080789741443,79277,4,1,0,0
7.905433070333789,815957,19,0,1,1
5.730222175650788,42263,4,0,0,0
6.531813830962059,1226,17,0,0,1
4.809047443032654,153756,3,1,0,0
5.951143607795042,267244,2,1,0,0
7.050372678229984,517393,15,0,1,1
2.692958605068184,51342,0,0,0,0
6.808231183157312,6699,14,0,1,1
7.104114866132609,65823,14,0,1,1
6.987681194165118,248022,15,0,0,1
7.0450381771445665,27696,14,0,1,1
3.577648670938082,308364,1,1,0,0
7.605821778431948,34553,10,0,1,1
7.5704444802126485,92541,11,0,1,1
4.048340523840377,89446,2,1,0,0
6.9337598353195915,30086,8,0,1,1
3.3894241545341712,850889,3,1,0,0
4.685688580418739,241056,4,1,0,0
4.641595786739883,270463,0,1,0,0
7.745682276219226,28510,13,0,1,1
7.386981592213639,56124,15,0,1,1
3.237230224301436,6117,2,1,0,0
7.076080735532262,4214,13,0,1,1
3.794462052721539,60273,4,1,0,0
6.957156158816749,410655,18,0,1,1
7.9806477895394545,107868,19,0,0,1
4.895819781095923,55247,1,0,0,0
7.535016827909629,38090,18,0,1,1
6.933491667161353,201112,7,0,1,1
4.790964730137443,43199,3,1,0,0
4.386871947484259,426372,1,1,0,0
7.396151005315343,1445,18,0,1,1
6.193547133413672,442889,3,1,0,0
4.36993970644638,115929,2,1,0,0
2.9744282919389162,77731,3,1,0,0
7.770015962438132,19881,19,0,1,1
4.757752540142751,144760,1,1,0,0
7.11355091856243,27563,18,0,1,1
7.404625741851431,6639,18,0,1,1
7.609352094790151,485,10,0,1,1
3.4841211730100214,3267,4,1,0,0
7.367593001568113,42599,16,0,1,1
4.918514559157055,5617084,2,1,0,0
3.8309272613400833,160726,1,1,0,0
7.590621014016039,23110,3,0,1,1
7.612359276536468,10936,16,0,1,1
3.150394744288072,337840,2,1,0,0
4.991919171506506,1009620,2,1,0,0
7.193979936726508,809645,7,0,1,1
4.204598589860971,57813,2,1,0,0
4.83935581275622,2508105,1,1,0,0
7.080506648655726,49212,14,0,1,1
4.1833204540657505,5002,0,1,0,0
6.901341168930208,189347,13,0,0,1
7.097648657899683,2774,16,0,1,1
3.536603658801431,195155,3,1,0,0
6.8272804438836605,9176,17,0,1,1
6.676758783339522,2273,13,0,0,1
4.1389907767474305,65513,0,1,0,0
4.2004849624525225,143821,2,1,0,0
7.467542305210504,70999,16,0,1,1
3.981930980524943,3645112,1,0,0,0
5.0228354880355,373980,0,1,0,0
5.251933032686774,30200,1,1,0,0
4.192753774338269,355343,3,1,0,0
7.072999876232384,130001,18,0,1,1
6.896100431924036,37310,12,0,1,1
3.716746707663763,27171,2,0,0,0
4.93693816974635,79201,2,1,0,0
3.899576434261295,141740,0,1,0,0
3.4759714091136207,302235,0,1,0,0
3.9496948461545798,562237,2,1,0,0
3.755097355193551,39360,2,0,0,0
6.8925690096472545,36428,15,0,1,1
6.579378955216565,73946,12,0,1,1
6.766717943071093,134169,15,0,0,1
6.529736905858752,42254,8,0,0,1
7.144154250577888,1271991,10,0,1,1
2.5344441085234948,2003919,0,1,0,0
4.9394526904579905,53954,3,1,0,0
6.758880594586526,5889799,19,0,1,1
4.499291405423354,31849,1,1,0,0
3.591975924478789,55702,0,1,0,0
5.701931669539543,779797,0,0,0,0
6.854452766413198,60340,14,0,1,1
3.0777462904023256,181226,1,1,0,0
6.685730616722575,623553,1,1,0,0
7.7370378674048865,320894,15,1,1,1
5.796994546561109,189498,1,1,0,0
3.4720762349892613,46306,1,1,0,0
6.9920611038431995,92374,16,0,1,1
3.712216248091761,519600,5,1,0,0
6.416208867522656,159365,16,0,0,1
6.981821617617433,167214,13,0,0,1
3.63924319829818,528254,1,0,0,0
7.767971096104421,19970119,16,0,1,1
4.942316868164485,3443929,3,1,0,0
7.170395450950319,1257704,10,0,0,1
3.5469595366351503,50493,2,1,0,0
8.0,871784,27,0,1,1
6.786033015512597,107026,19,0,1,1
8.0,542354,13,0,1,1
4.73604306382437,315665,2,1,0,0
7.087355672596724,608972,18,0,1,1
7.85160487256522,418060,13,0,1,1
5.3481742126666685,199809,4,1,0,0
3.12616517510134,98586,2,0,0,0
7.298467884777166,78744,15,0,1,1
7.187446762052469,514062,15,0,1,1
7.493450610153355,226388,15,0,1,1
6.642537834568777,601,11,0,1,1
3.518491348952049,52005,0,1,1,0
7.322846133816897,26276,13,0,0,1
4.43581583871118,276132,2,1,0,0
4.909818656928513,351657,3,1,1,0
7.459217795892218,14913,13,0,1,1
6.9534218229003955,58605,19,0,1,1
6.722242594040296,8145,18,0,0,1
5.070487330863574,107886,3,1,0,0
3.636009230320184,9664,3,0,0,0
7.20720594221584,232248,13,0,1,1
3.9876257593233064,173651,2,0,0,0
6.023238621712258,17047,0,1,0,0
3.302042037659338,131378,2,1,0,0
7.312615122842336,56915,17,0,1,1
4.121240163396907,127220,0,1,0,0
5.116663976471118,547753,4,1,0,0
1.7967677070007628,429115,3,1,0,0
2.74456210268929,279649,4,1,0,0
5.664739354457171,328662,1,1,0,0
4.085369491185969,999588,2,1,0,0
4.893975225864402,9965795,2,0,0,0
5.193706112536185,15391,2,1,0,0
7.049921462371269,1370370,23,0,1,1
7.003865282075978,31752,9,0,1,1
4.722133771633713,68680,3,1,0,0
7.652710588903535,473628,19,0,1,1
7.590397185814874,226849,18,0,1,1
3.903025713278926,1937,1,1,0,0
4.894957970323307,93732,2,1,0,0
5.309112790731379,48625,1,1,0,0
4.5886575909614375,252969,2,1,0,0
3.0999287655982615,564169,1,1,0,0
5.053388983074427,275972,1,1,0,0
7.5173657637298765,28724,17,0,1,1
4.493478684770542,1682480,1,1,0,0
3.1072645278330038,761501,2,1,0,0
6.85088745999667,11041,15,0,1,1
6.9052071925474285,487608,20,0,1,1
5.557368305378225,71394,2,0,0,0
6.8723314987033834,19539,10,1,1,1
6.204592093297377,112074,2,1,0,0
6.516538699413961,234634,17,0,1,1
5.393697689389111,954684,3,1,0,0
7.60278557340454,137508,18,0,0,1
3.4097915932005702,213676,0,1,0,0
7.009263329397479,198647,14,0,1,1
4.197530313511872,54910,2,1,0,0
6.528342031795114,3504,22,0,0,1
8.0,5173,19,0,0,1
3.90337094138827,24224,3,1,0,0
4.824781594110115,133836,0,1,0,0
7.198328835937088,167119,4,1,0,0
6.969271602335741,68597,12,0,1,1
3.764696539318048,135842,1,1,0,0
4.592844901141115,73895,1,1,0,0
5.320158186755484,155280,0,1,0,0
4.197114756201007,587483,4,1,0,0
6.799145092869502,163674,15,1,1,1
6.571180135777338,737862,16,0,1,1
6.170945093169718,241046,13,0,1,1
7.361978591025045,28001,14,0,0,1
5.357898825291343,356053,2,1,0,0
3.358991490247262,1222796,2,1,0,0
7.758299495625213,55520,19,0,1,1
3.396410682784229,212778,2,1,0,0
4.7327867429401635,175671,0,1,0,0
8.0,68173,13,0,1,1
4.156664824147551,59741,0,1,0,0
7.999196124255883,653143,17,0,1,1
7.613526987975432,116800,13,1,1,1
5.723948753146004,188760,0,1,0,0
5.02252076644239,136873,2,0,0,0
7.659298302250027,1898726,12,0,1,1
4.956249488528533,863046,1,1,0,0
6.858115978074549,94541,17,0,0,1
4.5678385139169375,4466291,1,1,0,0
6.926973805614895,21543,20,0,1,1
7.672412423225762,7349,13,0,1,1
4.104319288243736,304368,1,1,0,0
4.662796618099913,215993,4,1,0,0
6.142015160136369,34275,1,0,0,0
7.45684599761291,10442,17,0,0,1
6.583854815945383,26676,12,0,0,1
8.0,16374,16,0,0,1
4.859680847686321,1946940,0,1,0,0
5.752540731029231,54702,2,1,0,0
7.215190552624041,34249,8,0,0,1
6.062888768508198,127780,2,1,0,0
3.7829838508720637,17018,2,1,0,0
4.631927966771957,177483,2,1,0,0
4.291877749642725,36393,1,1,0,0
4.975258604717311,217615,1,1,0,0
6.955439229515656,3495990,15,0,1,1
7.005592764243272,128723,13,0,0,1
4.449761890550863,162809,2,1,0,0
7.01017253344153,19272,16,0,1,1
5.950927548279212,225518,3,0,0,0
4.807299520876609,1726970,4,1,0,0
4.314154247807252,134870,2,1,0,0
4.37348110304605,244397,2,1,0,0
3.973468312903957,160830,4,0,0,0
4.653725105945528,763492,3,1,0,0
4.59352349643861,532106,2,1,0,0
3.6942003451157954,175080,0,1,0,0
7.012643381878352,49770,8,0,1,1
7.2252955188772905,25557,26,0,0,1
7.114192931403207,75617,13,0,1,1
5.165924252054461,91028,0,1,0,0
6.575921687004367,23369,21,0,1,1
5.185656392513711,154069,1,0,0,0
4.976430166717125,1123900,1,1,0,0
3.7044429320591177,321229,3,1,0,0
6.6372636325381915,15226,19,0,1,1
3.4680337161528207,187449,3,0,0,0
7.678719423947439,54839,18,0,1,1
3.90842861116417,290468,2,1,0,0
7.385423743324233,36657,13,0,0,1
4.857787360348283,252104,1,1,0,0
8.0,15518,16,0,1,1
5.017994776391452,718879,3,1,1,0
2.279578991064874,363473,0,1,0,0
4.8668140432854425,311138,2,1,0,0
7.632526499221631,338295,6,0,1,1
4.264726090027561,150014,1,1,0,0
7.3839112003336815,1927,21,0,1,1
2.930610404625316,34296,2,1,0,0
7.001515822798077,69852,17,0,1,1
7.085580457805819,531961,13,0,1,1
3.7970885619604324,232777,3,1,0,0
7.477810019121308,1293491,20,0,1,1
3.6502790785223036,167779,2,1,0,0
7.563425360474545,13915,14,0,1,1
3.9263379931197635,1337716,0,1,0,0
7.2493174639535045,281290,12,0,1,1
7.546927124047402,5471143,12,0,1,1
4.25147138192555,362962,2,1,0,0
4.812822236766847,11955,2,1,0,0
3.638296929743742,85496,1,1,0,0
7.573684259939995,528106,13,0,1,1
7.121082238203,16998,13,0,1,1
8.0,2154048,11,0,0,1
5.4065441571099635,24318,1,1,0,0
6.956360792686471,266879,10,0,1,1
6.7127336411906375,12682,19,0,0,1
7.133107375558977,32501,17,0,0,1
4.339440390498202,60647,3,1,0,0
4.088176631036343,384802,0,1,0,0
3.1474913105592774,166975,3,1,0,0
7.6529157047725835,2632,15,0,0,1
6.370671689225459,8188,14,0,1,1
3.9208758903642535,147912,2,1,0,0
5.9334031166528085,14457,12,0,1,1
7.485351690950323,5339,14,0,1,1
6.335800253910482,147800,16,0,1,1
4.982248952680657,38234,3,1,0,0
6.01842203065218,171168,3,1,0,0
7.815303193966287,31536,13,0,1,1
4.0959046881676,852897,1,1,0,0
7.47973407499146,321233,11,0,1,1
7.111432173038496,18430,13,0,1,1
5.253417473421093,1636828,2,1,0,0
5.2674347291529084,50387,2,0,0,0
4.528775564080998,21055,3,1,0,0
4.468481486671896,259176,2,1,0,0
5.231870704288296,15277,1,0,0,0
7.598782473180701,1619,15,1,1,1
7.094706267550354,239540,17,0,0,1
8.0,1914,18,0,1,1
7.268514240693284,16029,17,1,0,1
4.593372374276651,18220,1,1,0,0
6.173577961121437,162138,9,0,0,1
6.886747266047902,3893,12,0,1,1
4.358291278298176,2236638,0,0,0,0
5.5294405559270405,326685,0,1,0,0
6.969429825937296,33709,16,0,0,1
7.517484766477413,11448,14,0,0,1
7.122391428338432,29177,11,0,1,1
5.316837011430981,3791460,1,1,0,0
6.938277679305745,3450018,11,0,1,1
3.649464721252956,1479331,1,1,0,0
7.245970591682038,738620,16,0,1,1
4.145959289058976,91628,2,1,0,0
3.3130066116942554,49715,2,1,0,0
5.2032538280959475,685608,0,1,0,0
5.254958766141964,59309,1,0,0,0
7.6046563468359,220727,19,0,0,1
6.5752608726252655,133193,3,1,0,0
7.1870883866970345,32249,19,0,1,1
6.582426067360142,2595139,11,0,1,1
4.891127876932726,17735,1,0,0,0
7.294332605663103,151553,10,0,1,1
6.784264961347776,34374,9,0,1,1
7.660651151450616,103266,12,0,0,1
6.905868237037559,543101,13,0,1,1
7.388573540587252,704,12,0,1,1
